№ акции,Ценовая группа,Код продукта,Начало отгрузок,Конец отгрузок,Начало реализации,Конец реализации
13226.0,ЛЕНТА-ЕВРОПА,0852,28.06.2017,28.06.2017,29.06.2017,29.06.2017
13229.0,ЛЕНТА-ЕВРОПА,9728,28.06.2017,28.06.2017,29.06.2017,29.06.2017
13230.0,ЛЕНТА-ЕВРОПА,9727,28.06.2017,28.06.2017,29.06.2017,29.06.2017
13248.0,Зельгрос,2955,28.06.2017,28.06.2017,28.06.2017,28.06.2017
13249.0,Зельгрос,9169,28.06.2017,28.06.2017,28.06.2017,28.06.2017
13251.0,Зельгрос,9166,28.06.2017,28.06.2017,28.06.2017,28.06.2017
13319.0,ЛЕНТА-УРАЛ,2302,28.06.2017,28.06.2017,13.07.2017,13.07.2017
13347.0,ИНТЕРТОРГ МАТРИЦА,6363,28.06.2017,28.06.2017,05.07.2017,05.07.2017
13348.0,ИНТЕРТОРГ МАТРИЦА,6362,28.06.2017,28.06.2017,05.07.2017,05.07.2017
13353.0,АШАН МП РЦ без НДС,0866,28.06.2017,28.06.2017,03.07.2017,03.07.2017
13377.0,АШАН МП СПБ безНДС,3382,28.06.2017,28.06.2017,03.07.2017,03.07.2017
13389.0,АШАН МП САМ безНДС,3900,28.06.2017,28.06.2017,10.07.2017,10.07.2017
13390.0,АШАН МП САМ безНДС,2955,28.06.2017,28.06.2017,10.07.2017,10.07.2017
13391.0,АШАН МП САМ безНДС,9199,28.06.2017,28.06.2017,10.07.2017,10.07.2017
13394.0,ОКЕЙ--МОСКВА,2390,28.06.2017,28.06.2017,23.06.2017,23.06.2017
13395.0,ОКЕЙ---С-ПБ,2390,28.06.2017,28.06.2017,23.06.2017,23.06.2017
13403.0,АШАН МП САМ безНДС,0075,28.06.2017,28.06.2017,12.07.2017,12.07.2017
13404.0,АШАН МП САМ безНДС,0827,28.06.2017,28.06.2017,12.07.2017,12.07.2017
13405.0,АШАН МП САМ безНДС,7754,28.06.2017,28.06.2017,12.07.2017,12.07.2017
13053.0,Метро МП питер,5324,29.06.2017,29.06.2017,29.06.2017,29.06.2017
13152.0,Верный,0450,29.06.2017,29.06.2017,04.07.2017,04.07.2017
13199.0,ЛЕНТА-ЕВРОПА-СПБ,6011,29.06.2017,29.06.2017,27.06.2017,27.06.2017
13200.0,ЛЕНТА-ЕВРОПА,6011,29.06.2017,29.06.2017,27.06.2017,27.06.2017
13201.0,ЛЕНТА-ЕВРОПА-СПБ,9727,29.06.2017,29.06.2017,29.06.2017,29.06.2017
13202.0,ЛЕНТА-ЕВРОПА-СПБ,9728,29.06.2017,29.06.2017,29.06.2017,29.06.2017
13206.0,ЛЕНТА-УРАЛ,9727,29.06.2017,29.06.2017,29.06.2017,29.06.2017
13207.0,ЛЕНТА-УРАЛ,9728,29.06.2017,29.06.2017,29.06.2017,29.06.2017
13219.0,ЛЕНТА-ЕВРОПА-СПБ,0852,29.06.2017,29.06.2017,29.06.2017,29.06.2017
13248.0,Зельгрос,2955,29.06.2017,29.06.2017,28.06.2017,28.06.2017
13249.0,Зельгрос,9169,29.06.2017,29.06.2017,28.06.2017,28.06.2017
13251.0,Зельгрос,9166,29.06.2017,29.06.2017,28.06.2017,28.06.2017
13317.0,ЛЕНТА-УРАЛ,1250,29.06.2017,29.06.2017,13.07.2017,13.07.2017
13319.0,ЛЕНТА-УРАЛ,2302,29.06.2017,29.06.2017,13.07.2017,13.07.2017
13347.0,ИНТЕРТОРГ МАТРИЦА,6363,29.06.2017,29.06.2017,05.07.2017,05.07.2017
13348.0,ИНТЕРТОРГ МАТРИЦА,6362,29.06.2017,29.06.2017,05.07.2017,05.07.2017
13351.0,АШАН МП РЦ без НДС,3382,29.06.2017,29.06.2017,03.07.2017,03.07.2017
13352.0,АШАН МП РЦ без НДС,9728,29.06.2017,29.06.2017,03.07.2017,03.07.2017
13354.0,АШАН МП РЦ без НДС,5324,29.06.2017,29.06.2017,03.07.2017,03.07.2017
13377.0,АШАН МП СПБ безНДС,3382,29.06.2017,29.06.2017,03.07.2017,03.07.2017
13378.0,АШАН МП СПБ безНДС,9728,29.06.2017,29.06.2017,03.07.2017,03.07.2017
13379.0,АШАН МП СПБ безНДС,0866,29.06.2017,29.06.2017,03.07.2017,03.07.2017
13380.0,АШАН МП СПБ безНДС,5324,29.06.2017,29.06.2017,03.07.2017,03.07.2017
13389.0,АШАН МП САМ безНДС,3900,29.06.2017,29.06.2017,10.07.2017,10.07.2017
13390.0,АШАН МП САМ безНДС,2955,29.06.2017,29.06.2017,10.07.2017,10.07.2017
13391.0,АШАН МП САМ безНДС,9199,29.06.2017,29.06.2017,10.07.2017,10.07.2017
13394.0,ОКЕЙ--МОСКВА,2390,29.06.2017,29.06.2017,23.06.2017,23.06.2017
13395.0,ОКЕЙ---С-ПБ,2390,29.06.2017,29.06.2017,23.06.2017,23.06.2017
13403.0,АШАН МП САМ безНДС,0075,29.06.2017,29.06.2017,12.07.2017,12.07.2017
13404.0,АШАН МП САМ безНДС,0827,29.06.2017,29.06.2017,12.07.2017,12.07.2017
13405.0,АШАН МП САМ безНДС,7754,29.06.2017,29.06.2017,12.07.2017,12.07.2017
13199.0,ЛЕНТА-ЕВРОПА-СПБ,6011,30.06.2017,30.06.2017,27.06.2017,27.06.2017
13201.0,ЛЕНТА-ЕВРОПА-СПБ,9727,30.06.2017,30.06.2017,29.06.2017,29.06.2017
13202.0,ЛЕНТА-ЕВРОПА-СПБ,9728,30.06.2017,30.06.2017,29.06.2017,29.06.2017
13219.0,ЛЕНТА-ЕВРОПА-СПБ,0852,30.06.2017,30.06.2017,29.06.2017,29.06.2017
13226.0,ЛЕНТА-ЕВРОПА,0852,30.06.2017,30.06.2017,29.06.2017,29.06.2017
13230.0,ЛЕНТА-ЕВРОПА,9727,30.06.2017,30.06.2017,29.06.2017,29.06.2017
13248.0,Зельгрос,2955,30.06.2017,30.06.2017,28.06.2017,28.06.2017
13249.0,Зельгрос,9169,30.06.2017,30.06.2017,28.06.2017,28.06.2017
13251.0,Зельгрос,9166,30.06.2017,30.06.2017,28.06.2017,28.06.2017
13317.0,ЛЕНТА-УРАЛ,1250,30.06.2017,30.06.2017,13.07.2017,13.07.2017
13319.0,ЛЕНТА-УРАЛ,2302,30.06.2017,30.06.2017,13.07.2017,13.07.2017
13347.0,ИНТЕРТОРГ МАТРИЦА,6363,30.06.2017,30.06.2017,05.07.2017,05.07.2017
13348.0,ИНТЕРТОРГ МАТРИЦА,6362,30.06.2017,30.06.2017,05.07.2017,05.07.2017
13353.0,АШАН МП РЦ без НДС,0866,30.06.2017,30.06.2017,03.07.2017,03.07.2017
13377.0,АШАН МП СПБ безНДС,3382,30.06.2017,30.06.2017,03.07.2017,03.07.2017
13379.0,АШАН МП СПБ безНДС,0866,30.06.2017,30.06.2017,03.07.2017,03.07.2017
13380.0,АШАН МП СПБ безНДС,5324,30.06.2017,30.06.2017,03.07.2017,03.07.2017
13389.0,АШАН МП САМ безНДС,3900,30.06.2017,30.06.2017,10.07.2017,10.07.2017
13390.0,АШАН МП САМ безНДС,2955,30.06.2017,30.06.2017,10.07.2017,10.07.2017
13391.0,АШАН МП САМ безНДС,9199,30.06.2017,30.06.2017,10.07.2017,10.07.2017
13394.0,ОКЕЙ--МОСКВА,2390,30.06.2017,30.06.2017,23.06.2017,23.06.2017
13395.0,ОКЕЙ---С-ПБ,2390,30.06.2017,30.06.2017,23.06.2017,23.06.2017
13403.0,АШАН МП САМ безНДС,0075,30.06.2017,30.06.2017,12.07.2017,12.07.2017
13404.0,АШАН МП САМ безНДС,0827,30.06.2017,30.06.2017,12.07.2017,12.07.2017
13405.0,АШАН МП САМ безНДС,7754,30.06.2017,30.06.2017,12.07.2017,12.07.2017
13413.0,Перекресток безНДС,2460,30.06.2017,30.06.2017,13.07.2017,13.07.2017
13414.0,Перекресток безНДС,0977,30.06.2017,30.06.2017,13.07.2017,13.07.2017
13102.0,Верный М,0450,01.07.2017,01.07.2017,04.07.2017,04.07.2017
13199.0,ЛЕНТА-ЕВРОПА-СПБ,6011,01.07.2017,01.07.2017,27.06.2017,27.06.2017
13201.0,ЛЕНТА-ЕВРОПА-СПБ,9727,01.07.2017,01.07.2017,29.06.2017,29.06.2017
13202.0,ЛЕНТА-ЕВРОПА-СПБ,9728,01.07.2017,01.07.2017,29.06.2017,29.06.2017
13219.0,ЛЕНТА-ЕВРОПА-СПБ,0852,01.07.2017,01.07.2017,29.06.2017,29.06.2017
13226.0,ЛЕНТА-ЕВРОПА,0852,01.07.2017,01.07.2017,29.06.2017,29.06.2017
13317.0,ЛЕНТА-УРАЛ,1250,01.07.2017,01.07.2017,13.07.2017,13.07.2017
13319.0,ЛЕНТА-УРАЛ,2302,01.07.2017,01.07.2017,13.07.2017,13.07.2017
13330.0,ОКЕЙ-МАТРИЦА,9728,01.07.2017,01.07.2017,13.07.2017,13.07.2017
13331.0,ОКЕЙ-МАТРИЦА,9199,01.07.2017,01.07.2017,13.07.2017,13.07.2017
13347.0,ИНТЕРТОРГ МАТРИЦА,6363,01.07.2017,01.07.2017,05.07.2017,05.07.2017
13348.0,ИНТЕРТОРГ МАТРИЦА,6362,01.07.2017,01.07.2017,05.07.2017,05.07.2017
13377.0,АШАН МП СПБ безНДС,3382,01.07.2017,01.07.2017,03.07.2017,03.07.2017
13378.0,АШАН МП СПБ безНДС,9728,01.07.2017,01.07.2017,03.07.2017,03.07.2017
13379.0,АШАН МП СПБ безНДС,0866,01.07.2017,01.07.2017,03.07.2017,03.07.2017
13380.0,АШАН МП СПБ безНДС,5324,01.07.2017,01.07.2017,03.07.2017,03.07.2017
13394.0,ОКЕЙ--МОСКВА,2390,01.07.2017,01.07.2017,23.06.2017,23.06.2017
13403.0,АШАН МП САМ безНДС,0075,01.07.2017,01.07.2017,12.07.2017,12.07.2017
13404.0,АШАН МП САМ безНДС,0827,01.07.2017,01.07.2017,12.07.2017,12.07.2017
13405.0,АШАН МП САМ безНДС,7754,01.07.2017,01.07.2017,12.07.2017,12.07.2017
13015.0,Метро РЦ,5324,02.07.2017,02.07.2017,29.06.2017,29.06.2017
13199.0,ЛЕНТА-ЕВРОПА-СПБ,6011,02.07.2017,02.07.2017,27.06.2017,27.06.2017
13201.0,ЛЕНТА-ЕВРОПА-СПБ,9727,02.07.2017,02.07.2017,29.06.2017,29.06.2017
13202.0,ЛЕНТА-ЕВРОПА-СПБ,9728,02.07.2017,02.07.2017,29.06.2017,29.06.2017
13219.0,ЛЕНТА-ЕВРОПА-СПБ,0852,02.07.2017,02.07.2017,29.06.2017,29.06.2017
13248.0,Зельгрос,2955,02.07.2017,02.07.2017,28.06.2017,28.06.2017
13249.0,Зельгрос,9169,02.07.2017,02.07.2017,28.06.2017,28.06.2017
13251.0,Зельгрос,9166,02.07.2017,02.07.2017,28.06.2017,28.06.2017
13330.0,ОКЕЙ-МАТРИЦА,9728,02.07.2017,02.07.2017,13.07.2017,13.07.2017
13331.0,ОКЕЙ-МАТРИЦА,9199,02.07.2017,02.07.2017,13.07.2017,13.07.2017
13351.0,АШАН МП РЦ без НДС,3382,02.07.2017,02.07.2017,03.07.2017,03.07.2017
13352.0,АШАН МП РЦ без НДС,9728,02.07.2017,02.07.2017,03.07.2017,03.07.2017
13354.0,АШАН МП РЦ без НДС,5324,02.07.2017,02.07.2017,03.07.2017,03.07.2017
13379.0,АШАН МП СПБ безНДС,0866,02.07.2017,02.07.2017,03.07.2017,03.07.2017
13380.0,АШАН МП СПБ безНДС,5324,02.07.2017,02.07.2017,03.07.2017,03.07.2017
13053.0,Метро МП питер,5324,03.07.2017,03.07.2017,29.06.2017,29.06.2017
13196.0,МАТРИЦА-ДИКСИ,2140,03.07.2017,03.07.2017,10.07.2017,10.07.2017
13199.0,ЛЕНТА-ЕВРОПА-СПБ,6011,03.07.2017,03.07.2017,27.06.2017,27.06.2017
13201.0,ЛЕНТА-ЕВРОПА-СПБ,9727,03.07.2017,03.07.2017,29.06.2017,29.06.2017
13202.0,ЛЕНТА-ЕВРОПА-СПБ,9728,03.07.2017,03.07.2017,29.06.2017,29.06.2017
13217.0,ЛЕНТА-УРАЛ,6011,03.07.2017,03.07.2017,27.06.2017,27.06.2017
13219.0,ЛЕНТА-ЕВРОПА-СПБ,0852,03.07.2017,03.07.2017,29.06.2017,29.06.2017
13226.0,ЛЕНТА-ЕВРОПА,0852,03.07.2017,03.07.2017,29.06.2017,29.06.2017
13243.0,ЛЕНТА-УРАЛ,0852,03.07.2017,03.07.2017,29.06.2017,29.06.2017
13282.0,ОКЕЙ--МОСКВА,9728,03.07.2017,03.07.2017,13.07.2017,13.07.2017
13283.0,ОКЕЙ--МОСКВА,9199,03.07.2017,03.07.2017,13.07.2017,13.07.2017
13301.0,ОКЕЙ---С-ПБ,9199,03.07.2017,03.07.2017,13.07.2017,13.07.2017
13330.0,ОКЕЙ-МАТРИЦА,9728,03.07.2017,03.07.2017,13.07.2017,13.07.2017
13331.0,ОКЕЙ-МАТРИЦА,9199,03.07.2017,03.07.2017,13.07.2017,13.07.2017
13347.0,ИНТЕРТОРГ МАТРИЦА,6363,03.07.2017,03.07.2017,05.07.2017,05.07.2017
13348.0,ИНТЕРТОРГ МАТРИЦА,6362,03.07.2017,03.07.2017,05.07.2017,05.07.2017
13353.0,АШАН МП РЦ без НДС,0866,03.07.2017,03.07.2017,03.07.2017,03.07.2017
13362.0,АШАН МП РЦ без НДС,3900,03.07.2017,03.07.2017,10.07.2017,10.07.2017
13377.0,АШАН МП СПБ безНДС,3382,03.07.2017,03.07.2017,03.07.2017,03.07.2017
13378.0,АШАН МП СПБ безНДС,9728,03.07.2017,03.07.2017,03.07.2017,03.07.2017
13380.0,АШАН МП СПБ безНДС,5324,03.07.2017,03.07.2017,03.07.2017,03.07.2017
13381.0,АШАН МП СПБ безНДС,3900,03.07.2017,03.07.2017,10.07.2017,10.07.2017
13413.0,Перекресток безНДС,2460,03.07.2017,03.07.2017,13.07.2017,13.07.2017
13414.0,Перекресток безНДС,0977,03.07.2017,03.07.2017,13.07.2017,13.07.2017
12820.0,АШАН МП РЦ без НДС,0075,04.07.2017,04.07.2017,12.07.2017,12.07.2017
13199.0,ЛЕНТА-ЕВРОПА-СПБ,6011,04.07.2017,04.07.2017,27.06.2017,27.06.2017
13201.0,ЛЕНТА-ЕВРОПА-СПБ,9727,04.07.2017,04.07.2017,29.06.2017,29.06.2017
13202.0,ЛЕНТА-ЕВРОПА-СПБ,9728,04.07.2017,04.07.2017,29.06.2017,29.06.2017
13219.0,ЛЕНТА-ЕВРОПА-СПБ,0852,04.07.2017,04.07.2017,29.06.2017,29.06.2017
13282.0,ОКЕЙ--МОСКВА,9728,04.07.2017,04.07.2017,13.07.2017,13.07.2017
13283.0,ОКЕЙ--МОСКВА,9199,04.07.2017,04.07.2017,13.07.2017,13.07.2017
13300.0,ОКЕЙ---С-ПБ,9728,04.07.2017,04.07.2017,13.07.2017,13.07.2017
13301.0,ОКЕЙ---С-ПБ,9199,04.07.2017,04.07.2017,13.07.2017,13.07.2017
13347.0,ИНТЕРТОРГ МАТРИЦА,6363,04.07.2017,04.07.2017,05.07.2017,05.07.2017
13348.0,ИНТЕРТОРГ МАТРИЦА,6362,04.07.2017,04.07.2017,05.07.2017,05.07.2017
13351.0,АШАН МП РЦ без НДС,3382,04.07.2017,04.07.2017,03.07.2017,03.07.2017
13352.0,АШАН МП РЦ без НДС,9728,04.07.2017,04.07.2017,03.07.2017,03.07.2017
13354.0,АШАН МП РЦ без НДС,5324,04.07.2017,04.07.2017,03.07.2017,03.07.2017
13365.0,АШАН МП РЦ без НДС,2955,04.07.2017,04.07.2017,10.07.2017,10.07.2017
13366.0,АШАН МП РЦ без НДС,9199,04.07.2017,04.07.2017,10.07.2017,10.07.2017
13378.0,АШАН МП СПБ безНДС,9728,04.07.2017,04.07.2017,03.07.2017,03.07.2017
13382.0,АШАН МП СПБ безНДС,2955,04.07.2017,04.07.2017,10.07.2017,10.07.2017
13383.0,АШАН МП СПБ безНДС,9199,04.07.2017,04.07.2017,10.07.2017,10.07.2017
13398.0,Атак РЦ Москва без,0075,04.07.2017,04.07.2017,12.07.2017,12.07.2017
13399.0,АШАН МП РЦ без НДС,7754,04.07.2017,04.07.2017,12.07.2017,12.07.2017
12958.0,Метро РЦ,2004,05.07.2017,05.07.2017,13.07.2017,13.07.2017
13188.0,ДиксиМосква,2140,05.07.2017,05.07.2017,10.07.2017,10.07.2017
13199.0,ЛЕНТА-ЕВРОПА-СПБ,6011,05.07.2017,05.07.2017,27.06.2017,27.06.2017
13201.0,ЛЕНТА-ЕВРОПА-СПБ,9727,05.07.2017,05.07.2017,29.06.2017,29.06.2017
13202.0,ЛЕНТА-ЕВРОПА-СПБ,9728,05.07.2017,05.07.2017,29.06.2017,29.06.2017
13219.0,ЛЕНТА-ЕВРОПА-СПБ,0852,05.07.2017,05.07.2017,29.06.2017,29.06.2017
13248.0,Зельгрос,2955,05.07.2017,05.07.2017,28.06.2017,28.06.2017
13249.0,Зельгрос,9169,05.07.2017,05.07.2017,28.06.2017,28.06.2017
13251.0,Зельгрос,9166,05.07.2017,05.07.2017,28.06.2017,28.06.2017
13282.0,ОКЕЙ--МОСКВА,9728,05.07.2017,05.07.2017,13.07.2017,13.07.2017
13283.0,ОКЕЙ--МОСКВА,9199,05.07.2017,05.07.2017,13.07.2017,13.07.2017
13300.0,ОКЕЙ---С-ПБ,9728,05.07.2017,05.07.2017,13.07.2017,13.07.2017
13301.0,ОКЕЙ---С-ПБ,9199,05.07.2017,05.07.2017,13.07.2017,13.07.2017
13319.0,ЛЕНТА-УРАЛ,2302,05.07.2017,05.07.2017,13.07.2017,13.07.2017
13347.0,ИНТЕРТОРГ МАТРИЦА,6363,05.07.2017,05.07.2017,05.07.2017,05.07.2017
13348.0,ИНТЕРТОРГ МАТРИЦА,6362,05.07.2017,05.07.2017,05.07.2017,05.07.2017
13353.0,АШАН МП РЦ без НДС,0866,05.07.2017,05.07.2017,03.07.2017,03.07.2017
13362.0,АШАН МП РЦ без НДС,3900,05.07.2017,05.07.2017,10.07.2017,10.07.2017
13381.0,АШАН МП СПБ безНДС,3900,05.07.2017,05.07.2017,10.07.2017,10.07.2017
13397.0,АШАН МП РЦ без НДС,0827,05.07.2017,05.07.2017,12.07.2017,12.07.2017
13403.0,АШАН МП САМ безНДС,0075,05.07.2017,05.07.2017,12.07.2017,12.07.2017
13404.0,АШАН МП САМ безНДС,0827,05.07.2017,05.07.2017,12.07.2017,12.07.2017
13405.0,АШАН МП САМ безНДС,7754,05.07.2017,05.07.2017,12.07.2017,12.07.2017
13413.0,Перекресток безНДС,2460,05.07.2017,05.07.2017,13.07.2017,13.07.2017
13414.0,Перекресток безНДС,0977,05.07.2017,05.07.2017,13.07.2017,13.07.2017
13433.0,ЛЕНТА-ЕВРОПА,6100,05.07.2017,05.07.2017,27.07.2017,27.07.2017
13447.0,ЛЕНТА-УРАЛ,3665,05.07.2017,05.07.2017,27.07.2017,27.07.2017
13448.0,ЛЕНТА-УРАЛ,3668,05.07.2017,05.07.2017,27.07.2017,27.07.2017
13449.0,ИНТЕРТОРГ МАТРИЦА,0652,05.07.2017,05.07.2017,05.07.2017,05.07.2017
13476.0,АШАН МП САМ безНДС,6364,05.07.2017,05.07.2017,17.07.2017,17.07.2017
13479.0,АШАН МП САМ безНДС,3897,05.07.2017,05.07.2017,17.07.2017,17.07.2017
13053.0,Метро МП питер,5324,06.07.2017,06.07.2017,29.06.2017,29.06.2017
13179.0,Метро МП питер,2955,06.07.2017,06.07.2017,13.07.2017,13.07.2017
13180.0,Метро МП питер,5715,06.07.2017,06.07.2017,13.07.2017,13.07.2017
13199.0,ЛЕНТА-ЕВРОПА-СПБ,6011,06.07.2017,06.07.2017,27.06.2017,27.06.2017
13201.0,ЛЕНТА-ЕВРОПА-СПБ,9727,06.07.2017,06.07.2017,29.06.2017,29.06.2017
13202.0,ЛЕНТА-ЕВРОПА-СПБ,9728,06.07.2017,06.07.2017,29.06.2017,29.06.2017
13219.0,ЛЕНТА-ЕВРОПА-СПБ,0852,06.07.2017,06.07.2017,29.06.2017,29.06.2017
13248.0,Зельгрос,2955,06.07.2017,06.07.2017,28.06.2017,28.06.2017
13249.0,Зельгрос,9169,06.07.2017,06.07.2017,28.06.2017,28.06.2017
13251.0,Зельгрос,9166,06.07.2017,06.07.2017,28.06.2017,28.06.2017
13282.0,ОКЕЙ--МОСКВА,9728,06.07.2017,06.07.2017,13.07.2017,13.07.2017
13283.0,ОКЕЙ--МОСКВА,9199,06.07.2017,06.07.2017,13.07.2017,13.07.2017
13300.0,ОКЕЙ---С-ПБ,9728,06.07.2017,06.07.2017,13.07.2017,13.07.2017
13301.0,ОКЕЙ---С-ПБ,9199,06.07.2017,06.07.2017,13.07.2017,13.07.2017
13311.0,ЛЕНТА-ЕВРОПА-СПБ,1250,06.07.2017,06.07.2017,13.07.2017,13.07.2017
13313.0,ЛЕНТА-ЕВРОПА-СПБ,2302,06.07.2017,06.07.2017,13.07.2017,13.07.2017
13314.0,ЛЕНТА-ЕВРОПА,1250,06.07.2017,06.07.2017,13.07.2017,13.07.2017
13316.0,ЛЕНТА-ЕВРОПА,2302,06.07.2017,06.07.2017,13.07.2017,13.07.2017
13317.0,ЛЕНТА-УРАЛ,1250,06.07.2017,06.07.2017,13.07.2017,13.07.2017
13319.0,ЛЕНТА-УРАЛ,2302,06.07.2017,06.07.2017,13.07.2017,13.07.2017
13347.0,ИНТЕРТОРГ МАТРИЦА,6363,06.07.2017,06.07.2017,05.07.2017,05.07.2017
13348.0,ИНТЕРТОРГ МАТРИЦА,6362,06.07.2017,06.07.2017,05.07.2017,05.07.2017
13351.0,АШАН МП РЦ без НДС,3382,06.07.2017,06.07.2017,03.07.2017,03.07.2017
13352.0,АШАН МП РЦ без НДС,9728,06.07.2017,06.07.2017,03.07.2017,03.07.2017
13354.0,АШАН МП РЦ без НДС,5324,06.07.2017,06.07.2017,03.07.2017,03.07.2017
13365.0,АШАН МП РЦ без НДС,2955,06.07.2017,06.07.2017,10.07.2017,10.07.2017
13366.0,АШАН МП РЦ без НДС,9199,06.07.2017,06.07.2017,10.07.2017,10.07.2017
13369.0,Призма Спб,5078,06.07.2017,06.07.2017,13.07.2017,13.07.2017
13378.0,АШАН МП СПБ безНДС,9728,06.07.2017,06.07.2017,03.07.2017,03.07.2017
13383.0,АШАН МП СПБ безНДС,9199,06.07.2017,06.07.2017,10.07.2017,10.07.2017
13403.0,АШАН МП САМ безНДС,0075,06.07.2017,06.07.2017,12.07.2017,12.07.2017
13404.0,АШАН МП САМ безНДС,0827,06.07.2017,06.07.2017,12.07.2017,12.07.2017
13405.0,АШАН МП САМ безНДС,7754,06.07.2017,06.07.2017,12.07.2017,12.07.2017
13433.0,ЛЕНТА-ЕВРОПА,6100,06.07.2017,06.07.2017,27.07.2017,27.07.2017
13447.0,ЛЕНТА-УРАЛ,3665,06.07.2017,06.07.2017,27.07.2017,27.07.2017
13448.0,ЛЕНТА-УРАЛ,3668,06.07.2017,06.07.2017,27.07.2017,27.07.2017
13476.0,АШАН МП САМ безНДС,6364,06.07.2017,06.07.2017,17.07.2017,17.07.2017
13479.0,АШАН МП САМ безНДС,3897,06.07.2017,06.07.2017,17.07.2017,17.07.2017
13199.0,ЛЕНТА-ЕВРОПА-СПБ,6011,07.07.2017,07.07.2017,27.06.2017,27.06.2017
13201.0,ЛЕНТА-ЕВРОПА-СПБ,9727,07.07.2017,07.07.2017,29.06.2017,29.06.2017
13202.0,ЛЕНТА-ЕВРОПА-СПБ,9728,07.07.2017,07.07.2017,29.06.2017,29.06.2017
13219.0,ЛЕНТА-ЕВРОПА-СПБ,0852,07.07.2017,07.07.2017,29.06.2017,29.06.2017
13248.0,Зельгрос,2955,07.07.2017,07.07.2017,28.06.2017,28.06.2017
13249.0,Зельгрос,9169,07.07.2017,07.07.2017,28.06.2017,28.06.2017
13251.0,Зельгрос,9166,07.07.2017,07.07.2017,28.06.2017,28.06.2017
13282.0,ОКЕЙ--МОСКВА,9728,07.07.2017,07.07.2017,13.07.2017,13.07.2017
13283.0,ОКЕЙ--МОСКВА,9199,07.07.2017,07.07.2017,13.07.2017,13.07.2017
13300.0,ОКЕЙ---С-ПБ,9728,07.07.2017,07.07.2017,13.07.2017,13.07.2017
13301.0,ОКЕЙ---С-ПБ,9199,07.07.2017,07.07.2017,13.07.2017,13.07.2017
13311.0,ЛЕНТА-ЕВРОПА-СПБ,1250,07.07.2017,07.07.2017,13.07.2017,13.07.2017
13313.0,ЛЕНТА-ЕВРОПА-СПБ,2302,07.07.2017,07.07.2017,13.07.2017,13.07.2017
13317.0,ЛЕНТА-УРАЛ,1250,07.07.2017,07.07.2017,13.07.2017,13.07.2017
13319.0,ЛЕНТА-УРАЛ,2302,07.07.2017,07.07.2017,13.07.2017,13.07.2017
13347.0,ИНТЕРТОРГ МАТРИЦА,6363,07.07.2017,07.07.2017,05.07.2017,05.07.2017
13348.0,ИНТЕРТОРГ МАТРИЦА,6362,07.07.2017,07.07.2017,05.07.2017,05.07.2017
13353.0,АШАН МП РЦ без НДС,0866,07.07.2017,07.07.2017,03.07.2017,03.07.2017
13362.0,АШАН МП РЦ без НДС,3900,07.07.2017,07.07.2017,10.07.2017,10.07.2017
13381.0,АШАН МП СПБ безНДС,3900,07.07.2017,07.07.2017,10.07.2017,10.07.2017
13382.0,АШАН МП СПБ безНДС,2955,07.07.2017,07.07.2017,10.07.2017,10.07.2017
13400.0,АШАН МП СПБ безНДС,0827,07.07.2017,07.07.2017,12.07.2017,12.07.2017
13402.0,АШАН МП СПБ безНДС,0075,07.07.2017,07.07.2017,12.07.2017,12.07.2017
13413.0,Перекресток безНДС,2460,07.07.2017,07.07.2017,13.07.2017,13.07.2017
13414.0,Перекресток безНДС,0977,07.07.2017,07.07.2017,13.07.2017,13.07.2017
13476.0,АШАН МП САМ безНДС,6364,07.07.2017,07.07.2017,17.07.2017,17.07.2017
13479.0,АШАН МП САМ безНДС,3897,07.07.2017,07.07.2017,17.07.2017,17.07.2017
13104.0,Метро РЦ,5715,08.07.2017,08.07.2017,13.07.2017,13.07.2017
13199.0,ЛЕНТА-ЕВРОПА-СПБ,6011,08.07.2017,08.07.2017,27.06.2017,27.06.2017
13201.0,ЛЕНТА-ЕВРОПА-СПБ,9727,08.07.2017,08.07.2017,29.06.2017,29.06.2017
13202.0,ЛЕНТА-ЕВРОПА-СПБ,9728,08.07.2017,08.07.2017,29.06.2017,29.06.2017
13219.0,ЛЕНТА-ЕВРОПА-СПБ,0852,08.07.2017,08.07.2017,29.06.2017,29.06.2017
13282.0,ОКЕЙ--МОСКВА,9728,08.07.2017,08.07.2017,13.07.2017,13.07.2017
13283.0,ОКЕЙ--МОСКВА,9199,08.07.2017,08.07.2017,13.07.2017,13.07.2017
13300.0,ОКЕЙ---С-ПБ,9728,08.07.2017,08.07.2017,13.07.2017,13.07.2017
13301.0,ОКЕЙ---С-ПБ,9199,08.07.2017,08.07.2017,13.07.2017,13.07.2017
13303.0,Верный М,7224,08.07.2017,08.07.2017,18.07.2017,18.07.2017
13311.0,ЛЕНТА-ЕВРОПА-СПБ,1250,08.07.2017,08.07.2017,13.07.2017,13.07.2017
13313.0,ЛЕНТА-ЕВРОПА-СПБ,2302,08.07.2017,08.07.2017,13.07.2017,13.07.2017
13314.0,ЛЕНТА-ЕВРОПА,1250,08.07.2017,08.07.2017,13.07.2017,13.07.2017
13316.0,ЛЕНТА-ЕВРОПА,2302,08.07.2017,08.07.2017,13.07.2017,13.07.2017
13317.0,ЛЕНТА-УРАЛ,1250,08.07.2017,08.07.2017,13.07.2017,13.07.2017
